compl,accel,decel,pred,answer,loss
3,4,2,58.85207367,35,23.85207367
3,4,2,58.85207367,36,22.85207367
3,4,2,58.85207367,37,21.85207367
3,4,2,58.85207367,38,20.85207367
3,4,2,58.85207367,39,19.85207367
3,4,2,58.85207367,40,18.85207367
3,4,2,58.85207367,41,17.85207367
3,4,2,58.85207367,42,16.85207367
3,4,2,58.85207367,43,15.85207367
3,4,2,58.85207367,44,14.85207367
3,4,2,58.85207367,45,13.85207367
3,4,2,58.85207367,46,12.85207367
3,4,2,58.85207367,47,11.85207367
3,4,2,58.85207367,48,10.85207367
3,4,2,58.85207367,49,9.852073669
3,4,2,58.85207367,50,8.852073669
3,4,2,58.85207367,51,7.852073669
3,4,2,58.85207367,52,6.852073669
3,4,2,58.85207367,53,5.852073669
3,4,2,58.85207367,54,4.852073669
3,4,2,58.85207367,55,3.852073669
3,4,2,58.85207367,56,2.852073669
3,4,2,58.85207367,57,1.852073669
3,4,2,58.85207367,58,0.852073669
3,4,2,58.85207367,59,-0.147926331
3,4,2,58.85207367,60,-1.147926331
3,4,2,58.85207367,61,-2.147926331
3,4,2,58.85207367,62,-3.147926331
3,4,2,58.85207367,63,-4.147926331
3,4,2,58.85207367,64,-5.147926331
3,4,2,58.85207367,65,-6.147926331
3,4,2,58.85207367,66,-7.147926331
3,4,2,58.85207367,67,-8.147926331
3,4,2,58.85207367,68,-9.147926331
3,4,2,58.85207367,69,-10.14792633
3,4,2,58.85207367,70,-11.14792633
3,4,2,58.85207367,71,-12.14792633
3,4,2,58.85207367,72,-13.14792633
3,4,2,58.85207367,73,-14.14792633
3,4,2,58.85207367,74,-15.14792633
3,4,2,58.85207367,75,-16.14792633
3,4,2,58.85207367,76,-17.14792633
3,4,2,58.85207367,77,-18.14792633
3,4,2,58.85207367,78,-19.14792633
3,4,2,58.85207367,79,-20.14792633
3,4,2,58.85207367,80,-21.14792633
3,4,2,58.85207367,81,-22.14792633
3,4,2,58.85207367,82,-23.14792633
3,4,2,58.85207367,83,-24.14792633
3,4,2,58.85207367,84,-25.14792633
3,4,2,58.85207367,85,-26.14792633
3,4,2,58.85207367,86,-27.14792633
3,4,2,58.85207367,87,-28.14792633
3,4,2,58.85207367,88,-29.14792633
3,4,2,58.85207367,89,-30.14792633
3,4,2,58.85207367,90,-31.14792633
3,4,2,58.85207367,91,-32.14792633
3,4,2,58.85207367,92,-33.14792633
3,4,2,58.85207367,93,-34.14792633
3,4,2,58.85207367,94,-35.14792633
3,4,2,58.85207367,95,-36.14792633
3,4,2,58.85207367,96,-37.14792633
3,4,2,58.85207367,97,-38.14792633
3,4,2,58.85207367,98,-39.14792633
3,4,2,58.85207367,99,-40.14792633
3,4,2,58.85207367,100,-41.14792633
3,4,3,69.31996155,1,68.31996155
3,4,3,69.31996155,2,67.31996155
3,4,3,69.31996155,3,66.31996155
3,4,3,69.31996155,4,65.31996155
3,4,3,69.31996155,5,64.31996155
3,4,3,69.31996155,6,63.31996155
3,4,3,69.31996155,7,62.31996155
3,4,3,69.31996155,8,61.31996155
3,4,3,69.31996155,9,60.31996155
3,4,3,69.31996155,10,59.31996155
3,4,3,69.31996155,11,58.31996155
3,4,3,69.31996155,12,57.31996155
3,4,3,69.31996155,13,56.31996155
3,4,3,69.31996155,14,55.31996155
3,4,3,69.31996155,15,54.31996155
3,4,3,69.31996155,16,53.31996155
3,4,3,69.31996155,17,52.31996155
3,4,3,69.31996155,18,51.31996155
3,4,3,69.31996155,19,50.31996155
3,4,3,69.31996155,20,49.31996155
3,4,3,69.31996155,21,48.31996155
3,4,3,69.31996155,22,47.31996155
3,4,3,69.31996155,23,46.31996155
3,4,3,69.31996155,24,45.31996155
3,4,3,69.31996155,25,44.31996155
3,4,3,69.31996155,26,43.31996155
3,4,3,69.31996155,27,42.31996155
3,4,3,69.31996155,28,41.31996155
3,4,3,69.31996155,29,40.31996155
3,4,3,69.31996155,30,39.31996155
3,4,3,69.31996155,31,38.31996155
3,4,3,69.31996155,32,37.31996155
3,4,3,69.31996155,33,36.31996155
3,4,3,69.31996155,34,35.31996155
3,4,3,69.31996155,35,34.31996155
3,4,3,69.31996155,36,33.31996155
3,4,3,69.31996155,37,32.31996155
3,4,3,69.31996155,38,31.31996155
3,4,3,69.31996155,39,30.31996155
3,4,3,69.31996155,40,29.31996155
3,4,3,69.31996155,41,28.31996155
3,4,3,69.31996155,42,27.31996155
3,4,3,69.31996155,43,26.31996155
3,4,3,69.31996155,44,25.31996155
3,4,3,69.31996155,45,24.31996155
3,4,3,69.31996155,46,23.31996155
3,4,3,69.31996155,47,22.31996155
3,4,3,69.31996155,48,21.31996155
3,4,3,69.31996155,49,20.31996155
3,4,3,69.31996155,50,19.31996155
3,4,3,69.31996155,51,18.31996155
3,4,3,69.31996155,52,17.31996155
3,4,3,69.31996155,53,16.31996155
3,4,3,69.31996155,54,15.31996155
3,4,3,69.31996155,55,14.31996155
3,4,3,69.31996155,56,13.31996155
3,4,3,69.31996155,57,12.31996155
3,4,3,69.31996155,58,11.31996155
3,4,3,69.31996155,59,10.31996155
3,4,3,69.31996155,60,9.319961548
3,4,3,69.31996155,61,8.319961548
3,4,3,69.31996155,62,7.319961548
3,4,3,69.31996155,63,6.319961548
3,4,3,69.31996155,64,5.319961548
3,4,3,69.31996155,65,4.319961548
3,4,3,69.31996155,66,3.319961548
3,4,3,69.31996155,67,2.319961548
3,4,3,69.31996155,68,1.319961548
3,4,3,69.31996155,69,0.319961548
3,4,3,69.31996155,70,-0.680038452
3,4,3,69.31996155,71,-1.680038452
3,4,3,69.31996155,72,-2.680038452
3,4,3,69.31996155,73,-3.680038452
3,4,3,69.31996155,74,-4.680038452
3,4,3,69.31996155,75,-5.680038452
3,4,3,69.31996155,76,-6.680038452
3,4,3,69.31996155,77,-7.680038452
3,4,3,69.31996155,78,-8.680038452
3,4,3,69.31996155,79,-9.680038452
3,4,3,69.31996155,80,-10.68003845
3,4,3,69.31996155,81,-11.68003845
3,4,3,69.31996155,82,-12.68003845
3,4,3,69.31996155,83,-13.68003845
3,4,3,69.31996155,84,-14.68003845
3,4,3,69.31996155,85,-15.68003845
3,4,3,69.31996155,86,-16.68003845
3,4,3,69.31996155,87,-17.68003845
3,4,3,69.31996155,88,-18.68003845
3,4,3,69.31996155,89,-19.68003845
3,4,3,69.31996155,90,-20.68003845
3,4,3,69.31996155,91,-21.68003845
3,4,3,69.31996155,92,-22.68003845
3,4,3,69.31996155,93,-23.68003845
3,4,3,69.31996155,94,-24.68003845
3,4,3,69.31996155,95,-25.68003845
3,4,3,69.31996155,96,-26.68003845
3,4,3,69.31996155,97,-27.68003845
3,4,3,69.31996155,98,-28.68003845
3,4,3,69.31996155,99,-29.68003845
3,4,3,69.31996155,100,-30.68003845
3,4,4,72.73631287,1,71.73631287
3,4,4,72.73631287,2,70.73631287
3,4,4,72.73631287,3,69.73631287
3,4,4,72.73631287,4,68.73631287
3,4,4,72.73631287,5,67.73631287
3,4,4,72.73631287,6,66.73631287
3,4,4,72.73631287,7,65.73631287
3,4,4,72.73631287,8,64.73631287
3,4,4,72.73631287,9,63.73631287
3,4,4,72.73631287,10,62.73631287
3,4,4,72.73631287,11,61.73631287
3,4,4,72.73631287,12,60.73631287
3,4,4,72.73631287,13,59.73631287
3,4,4,72.73631287,14,58.73631287
3,4,4,72.73631287,15,57.73631287
3,4,4,72.73631287,16,56.73631287
3,4,4,72.73631287,17,55.73631287
3,4,4,72.73631287,18,54.73631287
3,4,4,72.73631287,19,53.73631287
3,4,4,72.73631287,20,52.73631287
3,4,4,72.73631287,21,51.73631287
3,4,4,72.73631287,22,50.73631287
3,4,4,72.73631287,23,49.73631287
3,4,4,72.73631287,24,48.73631287
3,4,4,72.73631287,25,47.73631287
3,4,4,72.73631287,26,46.73631287
3,4,4,72.73631287,27,45.73631287
3,4,4,72.73631287,28,44.73631287
3,4,4,72.73631287,29,43.73631287
3,4,4,72.73631287,30,42.73631287
3,4,4,72.73631287,31,41.73631287
3,4,4,72.73631287,32,40.73631287
3,4,4,72.73631287,33,39.73631287
3,4,4,72.73631287,34,38.73631287
3,4,4,72.73631287,35,37.73631287
3,4,4,72.73631287,36,36.73631287
3,4,4,72.73631287,37,35.73631287
3,4,4,72.73631287,38,34.73631287
3,4,4,72.73631287,39,33.73631287
3,4,4,72.73631287,40,32.73631287
3,4,4,72.73631287,41,31.73631287
3,4,4,72.73631287,42,30.73631287
3,4,4,72.73631287,43,29.73631287
3,4,4,72.73631287,44,28.73631287
3,4,4,72.73631287,45,27.73631287
3,4,4,72.73631287,46,26.73631287
3,4,4,72.73631287,47,25.73631287
3,4,4,72.73631287,48,24.73631287
3,4,4,72.73631287,49,23.73631287
3,4,4,72.73631287,50,22.73631287
3,4,4,72.73631287,51,21.73631287
3,4,4,72.73631287,52,20.73631287
3,4,4,72.73631287,53,19.73631287
3,4,4,72.73631287,54,18.73631287
3,4,4,72.73631287,55,17.73631287
3,4,4,72.73631287,56,16.73631287
3,4,4,72.73631287,57,15.73631287
3,4,4,72.73631287,58,14.73631287
3,4,4,72.73631287,59,13.73631287
3,4,4,72.73631287,60,12.73631287
3,4,4,72.73631287,61,11.73631287
3,4,4,72.73631287,62,10.73631287
3,4,4,72.73631287,63,9.736312866
3,4,4,72.73631287,64,8.736312866
3,4,4,72.73631287,65,7.736312866
3,4,4,72.73631287,66,6.736312866
3,4,4,72.73631287,67,5.736312866
3,4,4,72.73631287,68,4.736312866
3,4,4,72.73631287,69,3.736312866
3,4,4,72.73631287,70,2.736312866
3,4,4,72.73631287,71,1.736312866
3,4,4,72.73631287,72,0.736312866
3,4,4,72.73631287,73,-0.263687134
3,4,4,72.73631287,74,-1.263687134
3,4,4,72.73631287,75,-2.263687134
3,4,4,72.73631287,76,-3.263687134
3,4,4,72.73631287,77,-4.263687134
3,4,4,72.73631287,78,-5.263687134
3,4,4,72.73631287,79,-6.263687134
3,4,4,72.73631287,80,-7.263687134
3,4,4,72.73631287,81,-8.263687134
3,4,4,72.73631287,82,-9.263687134
3,4,4,72.73631287,83,-10.26368713
3,4,4,72.73631287,84,-11.26368713
3,4,4,72.73631287,85,-12.26368713
3,4,4,72.73631287,86,-13.26368713
3,4,4,72.73631287,87,-14.26368713
3,4,4,72.73631287,88,-15.26368713
3,4,4,72.73631287,89,-16.26368713
3,4,4,72.73631287,90,-17.26368713
3,4,4,72.73631287,91,-18.26368713
3,4,4,72.73631287,92,-19.26368713
3,4,4,72.73631287,93,-20.26368713
3,4,4,72.73631287,94,-21.26368713
3,4,4,72.73631287,95,-22.26368713
3,4,4,72.73631287,96,-23.26368713
3,4,4,72.73631287,97,-24.26368713
3,4,4,72.73631287,98,-25.26368713
3,4,4,72.73631287,99,-26.26368713
3,4,4,72.73631287,100,-27.26368713
3,4,5,71.92628479,1,70.92628479
3,4,5,71.92628479,2,69.92628479
3,4,5,71.92628479,3,68.92628479
3,4,5,71.92628479,4,67.92628479
3,4,5,71.92628479,5,66.92628479
3,4,5,71.92628479,6,65.92628479
3,4,5,71.92628479,7,64.92628479
3,4,5,71.92628479,8,63.92628479
3,4,5,71.92628479,9,62.92628479
3,4,5,71.92628479,10,61.92628479
3,4,5,71.92628479,11,60.92628479
3,4,5,71.92628479,12,59.92628479
3,4,5,71.92628479,13,58.92628479
3,4,5,71.92628479,14,57.92628479
3,4,5,71.92628479,15,56.92628479
3,4,5,71.92628479,16,55.92628479
3,4,5,71.92628479,17,54.92628479
3,4,5,71.92628479,18,53.92628479
3,4,5,71.92628479,19,52.92628479
3,4,5,71.92628479,20,51.92628479
3,4,5,71.92628479,21,50.92628479
3,4,5,71.92628479,22,49.92628479
3,4,5,71.92628479,23,48.92628479
3,4,5,71.92628479,24,47.92628479
3,4,5,71.92628479,25,46.92628479
3,4,5,71.92628479,26,45.92628479
3,4,5,71.92628479,27,44.92628479
3,4,5,71.92628479,28,43.92628479
3,4,5,71.92628479,29,42.92628479
3,4,5,71.92628479,30,41.92628479
3,4,5,71.92628479,31,40.92628479
3,4,5,71.92628479,32,39.92628479
3,4,5,71.92628479,33,38.92628479
3,4,5,71.92628479,34,37.92628479
3,4,5,71.92628479,35,36.92628479
3,4,5,71.92628479,36,35.92628479
3,4,5,71.92628479,37,34.92628479
3,4,5,71.92628479,38,33.92628479
3,4,5,71.92628479,39,32.92628479
3,4,5,71.92628479,40,31.92628479
3,4,5,71.92628479,41,30.92628479
3,4,5,71.92628479,42,29.92628479
3,4,5,71.92628479,43,28.92628479
3,4,5,71.92628479,44,27.92628479
3,4,5,71.92628479,45,26.92628479
3,4,5,71.92628479,46,25.92628479
3,4,5,71.92628479,47,24.92628479
3,4,5,71.92628479,48,23.92628479
3,4,5,71.92628479,49,22.92628479
3,4,5,71.92628479,50,21.92628479
3,4,5,71.92628479,51,20.92628479
3,4,5,71.92628479,52,19.92628479
3,4,5,71.92628479,53,18.92628479
3,4,5,71.92628479,54,17.92628479
3,4,5,71.92628479,55,16.92628479
3,4,5,71.92628479,56,15.92628479
3,4,5,71.92628479,57,14.92628479
3,4,5,71.92628479,58,13.92628479
3,4,5,71.92628479,59,12.92628479
3,4,5,71.92628479,60,11.92628479
3,4,5,71.92628479,61,10.92628479
3,4,5,71.92628479,62,9.92628479
3,4,5,71.92628479,63,8.92628479
3,4,5,71.92628479,64,7.92628479
3,4,5,71.92628479,65,6.92628479
3,4,5,71.92628479,66,5.92628479
3,4,5,71.92628479,67,4.92628479
3,4,5,71.92628479,68,3.92628479
3,4,5,71.92628479,69,2.92628479
3,4,5,71.92628479,70,1.92628479
3,4,5,71.92628479,71,0.92628479
3,4,5,71.92628479,72,-0.07371521
3,4,5,71.92628479,73,-1.07371521
3,4,5,71.92628479,74,-2.07371521
3,4,5,71.92628479,75,-3.07371521
3,4,5,71.92628479,76,-4.07371521
3,4,5,71.92628479,77,-5.07371521
3,4,5,71.92628479,78,-6.07371521
3,4,5,71.92628479,79,-7.07371521
3,4,5,71.92628479,80,-8.07371521
3,4,5,71.92628479,81,-9.07371521
3,4,5,71.92628479,82,-10.07371521
3,4,5,71.92628479,83,-11.07371521
3,4,5,71.92628479,84,-12.07371521
3,4,5,71.92628479,85,-13.07371521
3,4,5,71.92628479,86,-14.07371521
3,4,5,71.92628479,87,-15.07371521
3,4,5,71.92628479,88,-16.07371521
3,4,5,71.92628479,89,-17.07371521
3,4,5,71.92628479,90,-18.07371521
3,4,5,71.92628479,91,-19.07371521
3,4,5,71.92628479,92,-20.07371521
3,4,5,71.92628479,93,-21.07371521
3,4,5,71.92628479,94,-22.07371521
3,4,5,71.92628479,95,-23.07371521
3,4,5,71.92628479,96,-24.07371521
3,4,5,71.92628479,97,-25.07371521
3,4,5,71.92628479,98,-26.07371521
3,4,5,71.92628479,99,-27.07371521
3,4,5,71.92628479,100,-28.07371521
3,5,1,41.14864731,1,40.14864731
3,5,1,41.14864731,2,39.14864731
3,5,1,41.14864731,3,38.14864731
3,5,1,41.14864731,4,37.14864731
3,5,1,41.14864731,5,36.14864731
3,5,1,41.14864731,6,35.14864731
3,5,1,41.14864731,7,34.14864731
3,5,1,41.14864731,8,33.14864731
3,5,1,41.14864731,9,32.14864731
3,5,1,41.14864731,10,31.14864731
3,5,1,41.14864731,11,30.14864731
3,5,1,41.14864731,12,29.14864731
3,5,1,41.14864731,13,28.14864731
3,5,1,41.14864731,14,27.14864731
3,5,1,41.14864731,15,26.14864731
3,5,1,41.14864731,16,25.14864731
3,5,1,41.14864731,17,24.14864731
3,5,1,41.14864731,18,23.14864731
3,5,1,41.14864731,19,22.14864731
3,5,1,41.14864731,20,21.14864731
3,5,1,41.14864731,21,20.14864731
3,5,1,41.14864731,22,19.14864731
3,5,1,41.14864731,23,18.14864731
3,5,1,41.14864731,24,17.14864731
3,5,1,41.14864731,25,16.14864731
3,5,1,41.14864731,26,15.14864731
3,5,1,41.14864731,27,14.14864731
3,5,1,41.14864731,28,13.14864731
3,5,1,41.14864731,29,12.14864731
3,5,1,41.14864731,30,11.14864731
3,5,1,41.14864731,31,10.14864731
3,5,1,41.14864731,32,9.148647308
3,5,1,41.14864731,33,8.148647308
3,5,1,41.14864731,34,7.148647308
3,5,1,41.14864731,35,6.148647308
3,5,1,41.14864731,36,5.148647308
3,5,1,41.14864731,37,4.148647308
3,5,1,41.14864731,38,3.148647308
3,5,1,41.14864731,39,2.148647308
3,5,1,41.14864731,40,1.148647308
3,5,1,41.14864731,41,0.148647308
3,5,1,41.14864731,42,-0.851352692
3,5,1,41.14864731,43,-1.851352692
3,5,1,41.14864731,44,-2.851352692
3,5,1,41.14864731,45,-3.851352692
3,5,1,41.14864731,46,-4.851352692
3,5,1,41.14864731,47,-5.851352692
3,5,1,41.14864731,48,-6.851352692
3,5,1,41.14864731,49,-7.851352692
3,5,1,41.14864731,50,-8.851352692
3,5,1,41.14864731,51,-9.851352692
3,5,1,41.14864731,52,-10.85135269
3,5,1,41.14864731,53,-11.85135269
3,5,1,41.14864731,54,-12.85135269
3,5,1,41.14864731,55,-13.85135269
3,5,1,41.14864731,56,-14.85135269
3,5,1,41.14864731,57,-15.85135269
3,5,1,41.14864731,58,-16.85135269
3,5,1,41.14864731,59,-17.85135269
3,5,1,41.14864731,60,-18.85135269
3,5,1,41.14864731,61,-19.85135269
3,5,1,41.14864731,62,-20.85135269
3,5,1,41.14864731,63,-21.85135269
3,5,1,41.14864731,64,-22.85135269
3,5,1,41.14864731,65,-23.85135269
3,5,1,41.14864731,66,-24.85135269
3,5,1,41.14864731,67,-25.85135269
3,5,1,41.14864731,68,-26.85135269
3,5,1,41.14864731,69,-27.85135269
3,5,1,41.14864731,70,-28.85135269
3,5,1,41.14864731,71,-29.85135269
3,5,1,41.14864731,72,-30.85135269
3,5,1,41.14864731,73,-31.85135269
3,5,1,41.14864731,74,-32.85135269
3,5,1,41.14864731,75,-33.85135269
3,5,1,41.14864731,76,-34.85135269
3,5,1,41.14864731,77,-35.85135269
3,5,1,41.14864731,78,-36.85135269
3,5,1,41.14864731,79,-37.85135269
3,5,1,41.14864731,80,-38.85135269
3,5,1,41.14864731,81,-39.85135269
3,5,1,41.14864731,82,-40.85135269
3,5,1,41.14864731,83,-41.85135269
3,5,1,41.14864731,84,-42.85135269
3,5,1,41.14864731,85,-43.85135269
3,5,1,41.14864731,86,-44.85135269
3,5,1,41.14864731,87,-45.85135269
3,5,1,41.14864731,88,-46.85135269
3,5,1,41.14864731,89,-47.85135269
3,5,1,41.14864731,90,-48.85135269
3,5,1,41.14864731,91,-49.85135269
3,5,1,41.14864731,92,-50.85135269
3,5,1,41.14864731,93,-51.85135269
3,5,1,41.14864731,94,-52.85135269
3,5,1,41.14864731,95,-53.85135269
3,5,1,41.14864731,96,-54.85135269
3,5,1,41.14864731,97,-55.85135269
3,5,1,41.14864731,98,-56.85135269
3,5,1,41.14864731,99,-57.85135269
3,5,1,41.14864731,100,-58.85135269
3,5,2,49.20934296,1,48.20934296
3,5,2,49.20934296,2,47.20934296
3,5,2,49.20934296,3,46.20934296
3,5,2,49.20934296,4,45.20934296
3,5,2,49.20934296,5,44.20934296
3,5,2,49.20934296,6,43.20934296
3,5,2,49.20934296,7,42.20934296
3,5,2,49.20934296,8,41.20934296
3,5,2,49.20934296,9,40.20934296
3,5,2,49.20934296,10,39.20934296
3,5,2,49.20934296,11,38.20934296
3,5,2,49.20934296,12,37.20934296
3,5,2,49.20934296,13,36.20934296
3,5,2,49.20934296,14,35.20934296
3,5,2,49.20934296,15,34.20934296
3,5,2,49.20934296,16,33.20934296
3,5,2,49.20934296,17,32.20934296
3,5,2,49.20934296,18,31.20934296
3,5,2,49.20934296,19,30.20934296
3,5,2,49.20934296,20,29.20934296
3,5,2,49.20934296,21,28.20934296
3,5,2,49.20934296,22,27.20934296
3,5,2,49.20934296,23,26.20934296
3,5,2,49.20934296,24,25.20934296
3,5,2,49.20934296,25,24.20934296
3,5,2,49.20934296,26,23.20934296
3,5,2,49.20934296,27,22.20934296
3,5,2,49.20934296,28,21.20934296
3,5,2,49.20934296,29,20.20934296
3,5,2,49.20934296,30,19.20934296
3,5,2,49.20934296,31,18.20934296
3,5,2,49.20934296,32,17.20934296
3,5,2,49.20934296,33,16.20934296
3,5,2,49.20934296,34,15.20934296
3,5,2,49.20934296,35,14.20934296
3,5,2,49.20934296,36,13.20934296
3,5,2,49.20934296,37,12.20934296
3,5,2,49.20934296,38,11.20934296
3,5,2,49.20934296,39,10.20934296
3,5,2,49.20934296,40,9.209342957
3,5,2,49.20934296,41,8.209342957
3,5,2,49.20934296,42,7.209342957
3,5,2,49.20934296,43,6.209342957
3,5,2,49.20934296,44,5.209342957
3,5,2,49.20934296,45,4.209342957
3,5,2,49.20934296,46,3.209342957
3,5,2,49.20934296,47,2.209342957
3,5,2,49.20934296,48,1.209342957
3,5,2,49.20934296,49,0.209342957
3,5,2,49.20934296,50,-0.790657043
3,5,2,49.20934296,51,-1.790657043
3,5,2,49.20934296,52,-2.790657043
3,5,2,49.20934296,53,-3.790657043
3,5,2,49.20934296,54,-4.790657043
3,5,2,49.20934296,55,-5.790657043
3,5,2,49.20934296,56,-6.790657043
3,5,2,49.20934296,57,-7.790657043
3,5,2,49.20934296,58,-8.790657043
3,5,2,49.20934296,59,-9.790657043
3,5,2,49.20934296,60,-10.79065704
3,5,2,49.20934296,61,-11.79065704
3,5,2,49.20934296,62,-12.79065704
3,5,2,49.20934296,63,-13.79065704
3,5,2,49.20934296,64,-14.79065704
3,5,2,49.20934296,65,-15.79065704
3,5,2,49.20934296,66,-16.79065704
3,5,2,49.20934296,67,-17.79065704
3,5,2,49.20934296,68,-18.79065704
3,5,2,49.20934296,69,-19.79065704
3,5,2,49.20934296,70,-20.79065704
3,5,2,49.20934296,71,-21.79065704
3,5,2,49.20934296,72,-22.79065704
3,5,2,49.20934296,73,-23.79065704
3,5,2,49.20934296,74,-24.79065704
3,5,2,49.20934296,75,-25.79065704
3,5,2,49.20934296,76,-26.79065704
3,5,2,49.20934296,77,-27.79065704
3,5,2,49.20934296,78,-28.79065704
3,5,2,49.20934296,79,-29.79065704
3,5,2,49.20934296,80,-30.79065704
3,5,2,49.20934296,81,-31.79065704
3,5,2,49.20934296,82,-32.79065704
3,5,2,49.20934296,83,-33.79065704
3,5,2,49.20934296,84,-34.79065704
3,5,2,49.20934296,85,-35.79065704
3,5,2,49.20934296,86,-36.79065704
3,5,2,49.20934296,87,-37.79065704
3,5,2,49.20934296,88,-38.79065704
3,5,2,49.20934296,89,-39.79065704
3,5,2,49.20934296,90,-40.79065704
3,5,2,49.20934296,91,-41.79065704
3,5,2,49.20934296,92,-42.79065704
3,5,2,49.20934296,93,-43.79065704
3,5,2,49.20934296,94,-44.79065704
3,5,2,49.20934296,95,-45.79065704
3,5,2,49.20934296,96,-46.79065704
3,5,2,49.20934296,97,-47.79065704
3,5,2,49.20934296,98,-48.79065704
3,5,2,49.20934296,99,-49.79065704
3,5,2,49.20934296,100,-50.79065704
3,5,3,70.46878815,1,69.46878815
3,5,3,70.46878815,2,68.46878815
3,5,3,70.46878815,3,67.46878815
3,5,3,70.46878815,4,66.46878815
3,5,3,70.46878815,5,65.46878815
3,5,3,70.46878815,6,64.46878815
3,5,3,70.46878815,7,63.46878815
3,5,3,70.46878815,8,62.46878815
3,5,3,70.46878815,9,61.46878815
3,5,3,70.46878815,10,60.46878815
3,5,3,70.46878815,11,59.46878815
3,5,3,70.46878815,12,58.46878815
3,5,3,70.46878815,13,57.46878815
3,5,3,70.46878815,14,56.46878815
3,5,3,70.46878815,15,55.46878815
3,5,3,70.46878815,16,54.46878815
3,5,3,70.46878815,17,53.46878815
3,5,3,70.46878815,18,52.46878815
3,5,3,70.46878815,19,51.46878815
3,5,3,70.46878815,20,50.46878815
3,5,3,70.46878815,21,49.46878815
3,5,3,70.46878815,22,48.46878815
3,5,3,70.46878815,23,47.46878815
3,5,3,70.46878815,24,46.46878815
3,5,3,70.46878815,25,45.46878815
3,5,3,70.46878815,26,44.46878815
3,5,3,70.46878815,27,43.46878815
3,5,3,70.46878815,28,42.46878815
3,5,3,70.46878815,29,41.46878815
3,5,3,70.46878815,30,40.46878815
3,5,3,70.46878815,31,39.46878815
3,5,3,70.46878815,32,38.46878815
3,5,3,70.46878815,33,37.46878815
3,5,3,70.46878815,34,36.46878815
3,5,3,70.46878815,35,35.46878815
3,5,3,70.46878815,36,34.46878815
3,5,3,70.46878815,37,33.46878815
3,5,3,70.46878815,38,32.46878815
3,5,3,70.46878815,39,31.46878815
3,5,3,70.46878815,40,30.46878815
3,5,3,70.46878815,41,29.46878815
3,5,3,70.46878815,42,28.46878815
3,5,3,70.46878815,43,27.46878815
3,5,3,70.46878815,44,26.46878815
3,5,3,70.46878815,45,25.46878815
3,5,3,70.46878815,46,24.46878815
3,5,3,70.46878815,47,23.46878815
3,5,3,70.46878815,48,22.46878815
3,5,3,70.46878815,49,21.46878815
3,5,3,70.46878815,50,20.46878815
3,5,3,70.46878815,51,19.46878815
3,5,3,70.46878815,52,18.46878815
3,5,3,70.46878815,53,17.46878815
3,5,3,70.46878815,54,16.46878815
3,5,3,70.46878815,55,15.46878815
3,5,3,70.46878815,56,14.46878815
3,5,3,70.46878815,57,13.46878815
3,5,3,70.46878815,58,12.46878815
3,5,3,70.46878815,59,11.46878815
3,5,3,70.46878815,60,10.46878815
3,5,3,70.46878815,61,9.468788147
3,5,3,70.46878815,62,8.468788147
3,5,3,70.46878815,63,7.468788147
3,5,3,70.46878815,64,6.468788147
3,5,3,70.46878815,65,5.468788147
3,5,3,70.46878815,66,4.468788147
3,5,3,70.46878815,67,3.468788147
3,5,3,70.46878815,68,2.468788147
3,5,3,70.46878815,69,1.468788147
3,5,3,70.46878815,70,0.468788147
3,5,3,70.46878815,71,-0.531211853
3,5,3,70.46878815,72,-1.531211853
3,5,3,70.46878815,73,-2.531211853
3,5,3,70.46878815,74,-3.531211853
3,5,3,70.46878815,75,-4.531211853
3,5,3,70.46878815,76,-5.531211853
3,5,3,70.46878815,77,-6.531211853
3,5,3,70.46878815,78,-7.531211853
3,5,3,70.46878815,79,-8.531211853
3,5,3,70.46878815,80,-9.531211853
3,5,3,70.46878815,81,-10.53121185
3,5,3,70.46878815,82,-11.53121185
3,5,3,70.46878815,83,-12.53121185
3,5,3,70.46878815,84,-13.53121185
3,5,3,70.46878815,85,-14.53121185
3,5,3,70.46878815,86,-15.53121185
3,5,3,70.46878815,87,-16.53121185
3,5,3,70.46878815,88,-17.53121185
3,5,3,70.46878815,89,-18.53121185
3,5,3,70.46878815,90,-19.53121185
3,5,3,70.46878815,91,-20.53121185
3,5,3,70.46878815,92,-21.53121185
3,5,3,70.46878815,93,-22.53121185
3,5,3,70.46878815,94,-23.53121185
3,5,3,70.46878815,95,-24.53121185
3,5,3,70.46878815,96,-25.53121185
3,5,3,70.46878815,97,-26.53121185
3,5,3,70.46878815,98,-27.53121185
3,5,3,70.46878815,99,-28.53121185
3,5,3,70.46878815,100,-29.53121185
3,5,4,73.0151062,1,72.0151062
3,5,4,73.0151062,2,71.0151062
3,5,4,73.0151062,3,70.0151062
3,5,4,73.0151062,4,69.0151062
3,5,4,73.0151062,5,68.0151062
3,5,4,73.0151062,6,67.0151062
3,5,4,73.0151062,7,66.0151062
3,5,4,73.0151062,8,65.0151062
3,5,4,73.0151062,9,64.0151062
3,5,4,73.0151062,10,63.0151062
3,5,4,73.0151062,11,62.0151062
3,5,4,73.0151062,12,61.0151062
3,5,4,73.0151062,13,60.0151062
3,5,4,73.0151062,14,59.0151062
3,5,4,73.0151062,15,58.0151062
3,5,4,73.0151062,16,57.0151062
3,5,4,73.0151062,17,56.0151062
3,5,4,73.0151062,18,55.0151062
3,5,4,73.0151062,19,54.0151062
